gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
912586674	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356859.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912586710	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356882.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912586698	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356892.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581597	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348592.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581528	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348593.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581519	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348605.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581526	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348583.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581562	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348591.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581582	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348607.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581592	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348606.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581730	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356130.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581738	StillImage	image/jpeg	http://www.kew.org/herbcatimg/353407.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581726	StillImage	image/jpeg	http://www.kew.org/herbcatimg/355450.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581775	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356132.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581860	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356170.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912581818	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356169.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912590374	StillImage	image/jpeg	http://www.kew.org/herbcatimg/356753.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591221	StillImage	image/jpeg	http://www.kew.org/herbcatimg/678940.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591219	StillImage	image/jpeg	http://www.kew.org/herbcatimg/678939.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591504	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358271.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591533	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358275.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591526	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358274.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591560	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358276.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591564	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358290.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591544	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358289.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912591522	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358273.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666456	StillImage	image/jpeg	http://www.kew.org/herbcatimg/462075.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666448	StillImage	image/jpeg	http://www.kew.org/herbcatimg/462082.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666441	StillImage	image/jpeg	http://www.kew.org/herbcatimg/462096.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666472	StillImage	image/jpeg	http://www.kew.org/herbcatimg/462080.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666460	StillImage	image/jpeg	http://www.kew.org/herbcatimg/462095.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666489	StillImage	image/jpeg	http://www.kew.org/herbcatimg/462091.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666427	StillImage	image/jpeg	http://www.kew.org/herbcatimg/462092.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666824	StillImage	image/jpeg	http://www.kew.org/herbcatimg/677979.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912666924	StillImage	image/jpeg	http://www.kew.org/herbcatimg/471846.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912667256	StillImage	image/jpeg	http://www.kew.org/herbcatimg/525032.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670139	StillImage	image/jpeg	http://www.kew.org/herbcatimg/505544.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912671759	StillImage	image/jpeg	http://www.kew.org/herbcatimg/621555.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912673080	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465780.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912673117	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465781.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674514	StillImage	image/jpeg	http://www.kew.org/herbcatimg/521597.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674531	StillImage	image/jpeg	http://www.kew.org/herbcatimg/547442.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674596	StillImage	image/jpeg	http://www.kew.org/herbcatimg/547439.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674908	StillImage	image/jpeg	http://www.kew.org/herbcatimg/464968.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674944	StillImage	image/jpeg	http://www.kew.org/herbcatimg/464967.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674903	StillImage	image/jpeg	http://www.kew.org/herbcatimg/464966.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912675009	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465029.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674963	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465027.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912675003	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465035.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674985	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465034.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674948	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465036.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912676066	StillImage	image/jpeg	http://www.kew.org/herbcatimg/494047.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674959	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465026.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912675028	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465037.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912674990	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465028.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912667534	StillImage	image/jpeg	http://www.kew.org/herbcatimg/540796.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912667671	StillImage	image/jpeg	http://www.kew.org/herbcatimg/550976.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912669811	StillImage	image/jpeg	http://www.kew.org/herbcatimg/458771.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912669770	StillImage	image/jpeg	http://www.kew.org/herbcatimg/458773.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912669747	StillImage	image/jpeg	http://www.kew.org/herbcatimg/458772.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912669755	StillImage	image/jpeg	http://www.kew.org/herbcatimg/458774.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912669777	StillImage	image/jpeg	http://www.kew.org/herbcatimg/458775.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670154	StillImage	image/jpeg	http://www.kew.org/herbcatimg/505503.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670289	StillImage	image/jpeg	http://www.kew.org/herbcatimg/510231.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670267				http://specimens.kew.org/herbarium/K000894531									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670237	StillImage	image/jpeg	http://www.kew.org/herbcatimg/505546.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670259	StillImage	image/jpeg	http://www.kew.org/herbcatimg/510228.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670308				http://specimens.kew.org/herbarium/K000894530									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670487	StillImage	image/jpeg	http://www.kew.org/herbcatimg/515777.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670566	StillImage	image/jpeg	http://www.kew.org/herbcatimg/523028.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670563	StillImage	image/jpeg	http://www.kew.org/herbcatimg/523040.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670547	StillImage	image/jpeg	http://www.kew.org/herbcatimg/523041.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670695	StillImage	image/jpeg	http://www.kew.org/herbcatimg/523169.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670659	StillImage	image/jpeg	http://www.kew.org/herbcatimg/523131.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912670680	StillImage	image/jpeg	http://www.kew.org/herbcatimg/523172.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912677984	StillImage	image/jpeg	http://www.kew.org/herbcatimg/534986.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912676213	StillImage	image/jpeg	http://www.kew.org/herbcatimg/501428.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912676487	StillImage	image/jpeg	http://www.kew.org/herbcatimg/517313.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912676480	StillImage	image/jpeg	http://www.kew.org/herbcatimg/517312.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912676852	StillImage	image/jpeg	http://www.kew.org/herbcatimg/466601.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912677148	StillImage	image/jpeg	http://www.kew.org/herbcatimg/529812.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912677087	StillImage	image/jpeg	http://www.kew.org/herbcatimg/529809.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912677240	StillImage	image/jpeg	http://www.kew.org/herbcatimg/513824.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912677413	StillImage	image/jpeg	http://www.kew.org/herbcatimg/487234.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912677383	StillImage	image/jpeg	http://www.kew.org/herbcatimg/487233.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912677392	StillImage	image/jpeg	http://www.kew.org/herbcatimg/487235.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912676170	StillImage	image/jpeg	http://www.kew.org/herbcatimg/494119.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
894560276	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65391701690581668726.att.JPG											
894560242	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65391701690581668726.att.JPG											
894560298	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65391701690581668726.att.JPG											
894560287	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65391701690581668726.att.JPG											
894560228	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894578474	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65466478210142659146.att.JPG											
894578306	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63346248037429101952.att.JPG											
894578351	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63346248037429101952.att.JPG											
894578499	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63346248037429101952.att.JPG											
894578574	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65466478210142659146.att.JPG											
894578623	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63346248037429101952.att.JPG											
894578599	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63346248037429101952.att.JPG											
894578549	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63346248037429101952.att.JPG											
894553130	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65798113772469253710.att.JPG											
894553062	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65798113772469253710.att.JPG											
894553538	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65798113772469253710.att.JPG											
894553075	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553536	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553533	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553550	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553541	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553497	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553101	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553500	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553154	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65798113772469253710.att.JPG											
894553144	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553051	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553117	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553513	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553512	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553510	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553498	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553535	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894553544	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62017023040240062365.att.JPG											
894564221	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65798113772469253710.att.JPG											
912549164	StillImage	image/jpeg	http://www.kew.org/herbcatimg/345673.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549152	StillImage	image/jpeg	http://www.kew.org/herbcatimg/345674.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549291	StillImage	image/jpeg	http://www.kew.org/herbcatimg/347250.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549272	StillImage	image/jpeg	http://www.kew.org/herbcatimg/347251.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549311	StillImage	image/jpeg	http://www.kew.org/herbcatimg/347275.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549263	StillImage	image/jpeg	http://www.kew.org/herbcatimg/347276.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549312	StillImage	image/jpeg	http://www.kew.org/herbcatimg/347279.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549318	StillImage	image/jpeg	http://www.kew.org/herbcatimg/348999.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912549341	StillImage	image/jpeg	http://www.kew.org/herbcatimg/349003.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912551567	StillImage	image/jpeg	http://www.kew.org/herbcatimg/323877.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548622	StillImage	image/jpeg	http://www.kew.org/herbcatimg/336913.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548581	StillImage	image/jpeg	http://www.kew.org/herbcatimg/336911.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548603	StillImage	image/jpeg	http://www.kew.org/herbcatimg/337923.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548595	StillImage	image/jpeg	http://www.kew.org/herbcatimg/336914.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548636	StillImage	image/jpeg	http://www.kew.org/herbcatimg/337921.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548671	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339202.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548668	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339200.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548580	StillImage	image/jpeg	http://www.kew.org/herbcatimg/337922.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548641	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339214.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548687	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339216.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548656	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339217.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548655	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339201.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548662	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339219.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912548634	StillImage	image/jpeg	http://www.kew.org/herbcatimg/339215.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912563690	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340751.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912563680	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340753.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912563675	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340754.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912563692	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340752.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912564722	StillImage	image/jpeg	http://www.kew.org/herbcatimg/337606.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912573363	StillImage	image/jpeg	http://www.kew.org/herbcatimg/338393.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578215	StillImage	image/jpeg	http://www.kew.org/herbcatimg/354257.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578203	StillImage	image/jpeg	http://www.kew.org/herbcatimg/354259.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578187	StillImage	image/jpeg	http://www.kew.org/herbcatimg/354255.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578496	StillImage	image/jpeg	http://www.kew.org/herbcatimg/359627.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578479	StillImage	image/jpeg	http://www.kew.org/herbcatimg/358395.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578472	StillImage	image/jpeg	http://www.kew.org/herbcatimg/359632.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578487	StillImage	image/jpeg	http://www.kew.org/herbcatimg/359629.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578501	StillImage	image/jpeg	http://www.kew.org/herbcatimg/359628.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578449	StillImage	image/jpeg	http://www.kew.org/herbcatimg/359626.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578611	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360788.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578581	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360786.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578629	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360790.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578609	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360787.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578652	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360783.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578624	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360782.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578615	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360797.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578608	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360789.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578620	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360785.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578591	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360809.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912578605	StillImage	image/jpeg	http://www.kew.org/herbcatimg/360796.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912579594	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340919.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912579611	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340921.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912579580	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340917.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912579633	StillImage	image/jpeg	http://www.kew.org/herbcatimg/340920.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912579741	StillImage	image/jpeg	http://www.kew.org/herbcatimg/342386.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912579736	StillImage	image/jpeg	http://www.kew.org/herbcatimg/342383.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912579758	StillImage	image/jpeg	http://www.kew.org/herbcatimg/342385.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912580569	StillImage	image/jpeg	http://www.kew.org/herbcatimg/419949.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912580546	StillImage	image/jpeg	http://www.kew.org/herbcatimg/419946.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912580675	StillImage	image/jpeg	http://www.kew.org/herbcatimg/420072.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912580714	StillImage	image/jpeg	http://www.kew.org/herbcatimg/420086.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645090	StillImage	image/jpeg	http://www.kew.org/herbcatimg/427976.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645719	StillImage	image/jpeg	http://www.kew.org/herbcatimg/461465.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645772	StillImage	image/jpeg	http://www.kew.org/herbcatimg/461464.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645767	StillImage	image/jpeg	http://www.kew.org/herbcatimg/461466.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645845	StillImage	image/jpeg	http://www.kew.org/herbcatimg/468393.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645859	StillImage	image/jpeg	http://www.kew.org/herbcatimg/689635.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645888	StillImage	image/jpeg	http://www.kew.org/herbcatimg/468373.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645918	StillImage	image/jpeg	http://www.kew.org/herbcatimg/689647.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645868	StillImage	image/jpeg	http://www.kew.org/herbcatimg/689631.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645958	StillImage	image/jpeg	http://www.kew.org/herbcatimg/468459.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645897	StillImage	image/jpeg	http://www.kew.org/herbcatimg/689643.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912646043	StillImage	image/jpeg	http://www.kew.org/herbcatimg/474019.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912645988	StillImage	image/jpeg	http://www.kew.org/herbcatimg/474018.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912647728	StillImage	image/jpeg	http://www.kew.org/herbcatimg/465665.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912647942	StillImage	image/jpeg	http://www.kew.org/herbcatimg/470403.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912637146	StillImage	image/jpeg	http://www.kew.org/herbcatimg/443812.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912638042	StillImage	image/jpeg	http://www.kew.org/herbcatimg/442539.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912638011	StillImage	image/jpeg	http://www.kew.org/herbcatimg/445702.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912638498	StillImage	image/jpeg	http://www.kew.org/herbcatimg/425009.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912638485	StillImage	image/jpeg	http://www.kew.org/herbcatimg/425010.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912638486	StillImage	image/jpeg	http://www.kew.org/herbcatimg/425008.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912640552	StillImage	image/jpeg	http://www.kew.org/herbcatimg/464391.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912644157	StillImage	image/jpeg	http://www.kew.org/herbcatimg/566000.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912644196	StillImage	image/jpeg	http://www.kew.org/herbcatimg/566001.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912644156	StillImage	image/jpeg	http://www.kew.org/herbcatimg/566004.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912644409	StillImage	image/jpeg	http://www.kew.org/herbcatimg/435967.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
